Generation,Match_ID,Deck1_Name,Deck2_Name,Winner,Deck1_Wins,Deck2_Wins,Duration_Seconds,Worker_ID,Forge_Output_File,Error_Message,Timestamp
1,Gen1_Match352_1752159680,Gen1_Deck22,Gen1_Deck12,Gen1_Deck22,1,0,31.451739072799683,242653,Gen1_Match352_1752159680.txt,,2025-07-10T16:02:27.951976
1,Gen1_Match353_1752159680,Gen1_Deck23,Gen1_Deck12,Gen1_Deck12,0,1,23.026076078414917,242654,Gen1_Match353_1752159680.txt,,2025-07-10T16:02:28.842878
1,Gen1_Match354_1752159680,Gen1_Deck12,Gen1_Deck24,Gen1_Deck12,1,0,27.784831047058105,242653,Gen1_Match354_1752159680.txt,,2025-07-10T16:02:55.737350
1,Gen1_Match355_1752159680,Gen1_Deck25,Gen1_Deck12,Gen1_Deck25,1,0,36.10900902748108,242654,Gen1_Match355_1752159680.txt,,2025-07-10T16:03:04.952368
1,Gen1_Match356_1752159680,Gen1_Deck26,Gen1_Deck12,Gen1_Deck12,0,1,29.128078937530518,242653,Gen1_Match356_1752159680.txt,,2025-07-10T16:03:24.865859
1,Gen1_Match348_1752159680,Gen1_Deck18,Gen1_Deck12,Gen1_Deck18,1,0,134.58798551559448,242655,Gen1_Match348_1752159680.txt,,2025-07-10T16:03:27.114121
1,Gen1_Match357_1752159680,Gen1_Deck12,Gen1_Deck27,Gen1_Deck12,1,0,29.023362159729004,242654,Gen1_Match357_1752159680.txt,,2025-07-10T16:03:33.976189
1,Gen1_Match358_1752159680,Gen1_Deck12,Gen1_Deck28,Gen1_Deck12,1,0,25.230998039245605,242653,Gen1_Match358_1752159680.txt,,2025-07-10T16:03:50.097317
1,Gen1_Match359_1752159680,Gen1_Deck29,Gen1_Deck12,Gen1_Deck29,1,0,36.10104584693909,242655,Gen1_Match359_1752159680.txt,,2025-07-10T16:04:03.215711
1,Gen1_Match360_1752159680,Gen1_Deck30,Gen1_Deck12,Gen1_Deck12,0,1,32.708336353302,242654,Gen1_Match360_1752159680.txt,,2025-07-10T16:04:06.684972
1,Gen1_Match361_1752159680,Gen1_Deck12,Gen1_Deck31,Gen1_Deck12,1,0,26.026485204696655,242653,Gen1_Match361_1752159680.txt,,2025-07-10T16:04:16.124229
1,Gen1_Match362_1752159680,Gen1_Deck32,Gen1_Deck12,Gen1_Deck12,0,1,34.9483642578125,242655,Gen1_Match362_1752159680.txt,,2025-07-10T16:04:38.164596
1,Gen1_Match363_1752159680,Gen1_Deck33,Gen1_Deck12,Gen1_Deck12,0,1,40.203585147857666,242654,Gen1_Match363_1752159680.txt,,2025-07-10T16:04:46.888968
1,Gen1_Match364_1752159680,Gen1_Deck12,Gen1_Deck34,Gen1_Deck34,0,1,31.70575737953186,242653,Gen1_Match364_1752159680.txt,,2025-07-10T16:04:47.830514
1,Gen1_Match367_1752159680,Gen1_Deck13,Gen1_Deck16,Gen1_Deck13,1,0,27.497374296188354,242653,Gen1_Match367_1752159680.txt,,2025-07-10T16:05:15.328300
1,Gen1_Match366_1752159680,Gen1_Deck15,Gen1_Deck13,Gen1_Deck15,1,0,28.81315016746521,242654,Gen1_Match366_1752159680.txt,,2025-07-10T16:05:15.702540
1,Gen1_Match368_1752159680,Gen1_Deck13,Gen1_Deck17,Gen1_Deck17,0,1,29.59419894218445,242653,Gen1_Match368_1752159680.txt,,2025-07-10T16:05:44.923045
1,Gen1_Match369_1752159680,Gen1_Deck13,Gen1_Deck18,Gen1_Deck13,1,0,42.79585838317871,242654,Gen1_Match369_1752159680.txt,,2025-07-10T16:05:58.498908
1,Gen1_Match370_1752159680,Gen1_Deck19,Gen1_Deck13,Gen1_Deck13,0,1,24.31493878364563,242653,Gen1_Match370_1752159680.txt,,2025-07-10T16:06:09.238435
1,Gen1_Match371_1752159680,Gen1_Deck13,Gen1_Deck20,Gen1_Deck20,0,1,27.722514152526855,242654,Gen1_Match371_1752159680.txt,,2025-07-10T16:06:26.221932
1,Gen1_Match372_1752159680,Gen1_Deck21,Gen1_Deck13,Gen1_Deck13,0,1,26.332438945770264,242653,Gen1_Match372_1752159680.txt,,2025-07-10T16:06:35.571366
1,Gen1_Match365_1752159680,Gen1_Deck13,Gen1_Deck14,Gen1_Deck14,0,1,132.4648129940033,242655,Gen1_Match365_1752159680.txt,,2025-07-10T16:06:50.630008
1,Gen1_Match373_1752159680,Gen1_Deck22,Gen1_Deck13,Gen1_Deck13,0,1,35.201923847198486,242654,Gen1_Match373_1752159680.txt,,2025-07-10T16:07:01.424391
1,Gen1_Match374_1752159680,Gen1_Deck23,Gen1_Deck13,Gen1_Deck23,1,0,31.397581815719604,242653,Gen1_Match374_1752159680.txt,,2025-07-10T16:07:06.969540
1,Gen1_Match376_1752159680,Gen1_Deck25,Gen1_Deck13,Gen1_Deck25,1,0,27.918760061264038,242654,Gen1_Match376_1752159680.txt,,2025-07-10T16:07:29.343669
1,Gen1_Match377_1752159680,Gen1_Deck26,Gen1_Deck13,Gen1_Deck13,0,1,26.135642766952515,242653,Gen1_Match377_1752159680.txt,,2025-07-10T16:07:33.105649
1,Gen1_Match375_1752159680,Gen1_Deck13,Gen1_Deck24,Gen1_Deck13,1,0,43.06928491592407,242655,Gen1_Match375_1752159680.txt,,2025-07-10T16:07:33.699841
1,Gen1_Match378_1752159680,Gen1_Deck13,Gen1_Deck27,Gen1_Deck13,1,0,24.19400453567505,242654,Gen1_Match378_1752159680.txt,,2025-07-10T16:07:53.538142
1,Gen1_Match379_1752159680,Gen1_Deck13,Gen1_Deck28,Gen1_Deck13,1,0,29.578174114227295,242653,Gen1_Match379_1752159680.txt,,2025-07-10T16:08:02.684261
1,Gen1_Match380_1752159680,Gen1_Deck29,Gen1_Deck13,Gen1_Deck13,0,1,29.508471727371216,242655,Gen1_Match380_1752159680.txt,,2025-07-10T16:08:03.208833
1,Gen1_Match382_1752159680,Gen1_Deck13,Gen1_Deck31,Gen1_Deck13,1,0,23.71174907684326,242653,Gen1_Match382_1752159680.txt,,2025-07-10T16:08:26.396439
1,Gen1_Match383_1752159680,Gen1_Deck32,Gen1_Deck13,Gen1_Deck13,0,1,33.1303174495697,242655,Gen1_Match383_1752159680.txt,,2025-07-10T16:08:36.339648
